SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
619,Bitcoin,BTC,07-01-15 23:59,298.7539978,283.07901,286.0769958,294.3370056,43787.30078,4032255015
620,Bitcoin,BTC,08-01-15 23:59,294.1350098,282.1749878,294.1350098,283.348999,42354,3882766766
621,Bitcoin,BTC,09-01-15 23:59,291.1140137,280.5329895,282.3829956,290.4079895,20583.19922,3980426431
622,Bitcoin,BTC,10-01-15 23:59,288.1270142,273.9660034,287.303009,274.79599,26092.30078,3767535599
623,Bitcoin,BTC,11-01-15 23:59,279.6380005,265.0390015,274.6080017,265.6600037,31219.80078,3643307731
624,Bitcoin,BTC,12-01-15 23:59,272.2030029,265.2000122,266.1459961,267.79599,49762,3673551884
625,Bitcoin,BTC,13-01-15 23:59,268.2770081,219.9060059,267.3940125,225.8609924,35793.80078,3099004902
626,Bitcoin,BTC,14-01-15 23:59,223.8939972,171.5099945,223.8939972,178.1029968,53520.30078,2444379076
627,Bitcoin,BTC,15-01-15 23:59,229.0670013,176.8970032,176.8970032,209.8439941,30833.5,2880801385
628,Bitcoin,BTC,16-01-15 23:59,221.5910034,199.7709961,209.0700073,208.0970001,39705.10156,2857541182
629,Bitcoin,BTC,17-01-15 23:59,211.7310028,194.875,207.8339996,199.2599945,52572.19922,2736875952
630,Bitcoin,BTC,18-01-15 23:59,218.6950073,194.5059967,200.0500031,210.3390045,227183,2889858038
631,Bitcoin,BTC,19-01-15 23:59,216.7279968,207.3179932,211.470993,214.8609924,173507,2952759522
632,Bitcoin,BTC,20-01-15 23:59,215.2409973,205.1529999,212.9069977,211.3150024,1044850,2904651464
633,Bitcoin,BTC,21-01-15 23:59,227.7879944,211.2120056,211.378006,226.8970032,564309,3119680595
634,Bitcoin,BTC,22-01-15 23:59,237.0189972,226.4340057,227.3220062,233.4060059,450366,3209962696
635,Bitcoin,BTC,23-01-15 23:59,234.8450012,225.1959991,233.5169983,232.8789978,846371,3203436948
636,Bitcoin,BTC,24-01-15 23:59,248.2100067,230.0220032,232.6999969,247.8470001,623116,3410114481
637,Bitcoin,BTC,25-01-15 23:59,255.0740051,243.8899994,247.352005,253.7180023,220495,3491686145
638,Bitcoin,BTC,26-01-15 23:59,309.3840027,254.0789948,254.0789948,273.4729919,199937,3764417376
639,Bitcoin,BTC,27-01-15 23:59,275.480011,250.6529999,273.1669922,263.4750061,308919,3627760928
640,Bitcoin,BTC,28-01-15 23:59,266.5350037,227.0460052,263.3510132,233.9149933,180109,3221728839
641,Bitcoin,BTC,29-01-15 23:59,238.7059937,220.7120056,233.3480072,233.5130005,131583,3217149466
642,Bitcoin,BTC,30-01-15 23:59,242.8509979,225.8390045,232.7720032,226.4250031,81027.39844,3120272355
643,Bitcoin,BTC,31-01-15 23:59,233.5039978,216.3090057,226.4409943,217.4640045,121771,2997692311
644,Bitcoin,BTC,01-02-15 23:59,231.5740051,212.0149994,216.8670044,226.9720001,234953,3129637468
645,Bitcoin,BTC,02-02-15 23:59,242.1750031,222.6589966,226.4909973,238.2290039,75395.79688,3285797305
646,Bitcoin,BTC,03-02-15 23:59,245.9570007,224.4830017,237.4539948,227.2680054,101882,3135343874
647,Bitcoin,BTC,04-02-15 23:59,230.0579987,221.1130066,227.5110016,226.8529968,145400,3130520358
648,Bitcoin,BTC,05-02-15 23:59,239.4049988,214.7250061,227.6649933,217.1109924,136190,2996945966
649,Bitcoin,BTC,06-02-15 23:59,230.5099945,216.2319946,216.9230042,222.2660065,204620,3069076711
650,Bitcoin,BTC,07-02-15 23:59,230.298996,222.6069946,222.6329956,227.7539978,127689,3145761023
651,Bitcoin,BTC,08-02-15 23:59,229.4380035,221.0769958,227.6929932,223.4120026,782236,3086537315
652,Bitcoin,BTC,09-02-15 23:59,223.977005,217.0189972,223.3890076,220.1100006,822636,3041799140
653,Bitcoin,BTC,10-02-15 23:59,221.8070068,215.3320007,220.2819977,219.8390045,1150340,3038850985
654,Bitcoin,BTC,11-02-15 23:59,223.4060059,218.0740051,219.7319946,219.1849976,912620,3030676475
655,Bitcoin,BTC,12-02-15 23:59,222.1990051,217.6139984,219.2079926,221.7640076,514730,3066996120
656,Bitcoin,BTC,13-02-15 23:59,240.2590027,221.2619934,221.9689941,235.427002,339627,3256814719
657,Bitcoin,BTC,14-02-15 23:59,259.8080139,235.5279999,235.5279999,257.3210144,826080,3560717936
658,Bitcoin,BTC,15-02-15 23:59,265.6109924,227.6840057,257.5069885,234.8249969,437740,3250242178
659,Bitcoin,BTC,16-02-15 23:59,239.5209961,229.0220032,234.8249969,233.8430023,134947,3237573873
660,Bitcoin,BTC,17-02-15 23:59,245.7749939,232.3139954,233.4219971,243.6100006,332215,3373706168
661,Bitcoin,BTC,18-02-15 23:59,244.2510071,232.3399963,243.7799988,236.326004,276132,3273812262
662,Bitcoin,BTC,19-02-15 23:59,242.6719971,235.5919952,236.4100037,240.2830048,195842,3329631566
663,Bitcoin,BTC,20-02-15 23:59,247.1009979,239.298996,240.2510071,243.779007,221688,3379032908
664,Bitcoin,BTC,21-02-15 23:59,255.3200073,243.1840057,243.7519989,244.5339966,156281,3390372210
665,Bitcoin,BTC,22-02-15 23:59,246.3919983,233.8509979,244.5440063,235.977005,510610,3272629326
666,Bitcoin,BTC,23-02-15 23:59,240.1089935,232.4210052,235.9949951,238.8919983,408786,3313897879
667,Bitcoin,BTC,24-02-15 23:59,239.901001,236.4019928,238.9980011,238.7350006,273033,3312489904
668,Bitcoin,BTC,25-02-15 23:59,239.3399963,235.5299988,238.8899994,237.4700012,979776,3295875814
669,Bitcoin,BTC,26-02-15 23:59,237.7100067,234.2570038,237.3370056,236.4259949,819654,3282272605
670,Bitcoin,BTC,27-02-15 23:59,256.6530151,236.4360046,236.4360046,253.8280029,601296,3524820596
671,Bitcoin,BTC,28-02-15 23:59,254.6920013,249.4790039,253.5200043,254.2630005,439967,3531776636
672,Bitcoin,BTC,01-03-15 23:59,261.6600037,245.9329987,254.2830048,260.2019958,1231660,3615181538
673,Bitcoin,BTC,02-03-15 23:59,276.3009949,258.3129883,260.3569946,275.6700134,742739,3831178959
674,Bitcoin,BTC,03-03-15 23:59,285.79599,268.1610107,275.04599,281.7019958,505566,3916108523
675,Bitcoin,BTC,04-03-15 23:59,284.2250061,268.1260071,281.9899902,273.0920105,981701,3797385224
676,Bitcoin,BTC,05-03-15 23:59,281.6669922,264.7690125,272.7390137,276.178009,591183,3841201000
677,Bitcoin,BTC,06-03-15 23:59,277.6080017,270.0150146,275.6000061,272.7229919,324528,3794156466
678,Bitcoin,BTC,07-03-15 23:59,277.8540039,270.1329956,272.2940063,276.2609863,324062,3844351385
679,Bitcoin,BTC,08-03-15 23:59,277.8580017,272.5650024,276.4330139,274.3540039,197875,3818877362
680,Bitcoin,BTC,09-03-15 23:59,292.7009888,273.8930054,274.8120117,289.6069946,353597,4032241702
681,Bitcoin,BTC,10-03-15 23:59,300.0440063,289.7430115,289.8619995,291.7600098,438901,4063305050
682,Bitcoin,BTC,11-03-15 23:59,297.3909912,290.5079956,291.5249939,296.3789978,255047,4128796573
683,Bitcoin,BTC,12-03-15 23:59,297.0880127,292.4129944,296.1270142,294.3540039,296207,4101535995
684,Bitcoin,BTC,13-03-15 23:59,294.4979858,285.3370056,294.1180115,285.3370056,404485,3976948638
685,Bitcoin,BTC,14-03-15 23:59,286.3420105,280.9760132,284.4419861,281.8850098,253803,3929758785
686,Bitcoin,BTC,15-03-15 23:59,286.5289917,280.9960022,281.4249878,286.3930054,293003,3993628668
687,Bitcoin,BTC,16-03-15 23:59,294.1119995,285.6849976,285.6849976,290.5929871,535958,4053198429
688,Bitcoin,BTC,17-03-15 23:59,292.3649902,284.3739929,290.5950012,285.5050049,937009,3983144494
689,Bitcoin,BTC,18-03-15 23:59,285.3359985,249.8699951,285.0669861,256.2990112,1270300,3576671767
690,Bitcoin,BTC,19-03-15 23:59,264.243988,248.6360016,255.8800049,260.928009,307904,3642156965
691,Bitcoin,BTC,20-03-15 23:59,264.8479919,259.1619873,260.9559937,261.7489929,607158,3654506819
692,Bitcoin,BTC,21-03-15 23:59,262.1960144,255.6499939,261.6440125,260.0249939,411783,3631424642
693,Bitcoin,BTC,22-03-15 23:59,269.7470093,259.5899963,259.9169922,267.9599915,199039,3743193531
694,Bitcoin,BTC,23-03-15 23:59,277.2969971,261.7449951,267.894989,266.7399902,366008,3727111341
695,Bitcoin,BTC,24-03-15 23:59,267.0029907,244.1549988,266.5769958,245.5950012,111910,3432718154
696,Bitcoin,BTC,25-03-15 23:59,249.1900024,236.5149994,247.4720001,246.1970062,306365,3442129496
697,Bitcoin,BTC,26-03-15 23:59,254.3540039,244.9049988,246.276001,248.5319977,294792,3475701380
698,Bitcoin,BTC,27-03-15 23:59,256.8110046,245.2129974,248.5659943,247.029007,279257,3455731911
699,Bitcoin,BTC,28-03-15 23:59,254.2050018,246.9750061,246.9750061,252.7980042,317076,3537377134
700,Bitcoin,BTC,29-03-15 23:59,253.1390076,240.8500061,252.7400055,242.7129974,217840,3397187115
701,Bitcoin,BTC,30-03-15 23:59,249.2420044,239.2140045,242.8789978,247.526001,142996,3465419693
702,Bitcoin,BTC,31-03-15 23:59,248.7299957,242.7389984,247.4539948,244.223999,111624,3420112896
703,Bitcoin,BTC,01-04-15 23:59,247.5410004,241.1600037,244.2230072,247.2720032,117386,3463619267
704,Bitcoin,BTC,02-04-15 23:59,254.4609985,245.4160004,247.0890045,253.0050049,209133,3544973232
705,Bitcoin,BTC,03-04-15 23:59,256.0429993,251.8789978,253.0740051,254.3220062,339835,3564354620
706,Bitcoin,BTC,04-04-15 23:59,255.2579956,251.1000061,254.2910004,253.6970062,300067,3556559216
707,Bitcoin,BTC,05-04-15 23:59,260.6749878,251.9420013,253.7610016,260.5979919,98146.70313,3654268030
708,Bitcoin,BTC,06-04-15 23:59,261.7980042,254.5749969,260.7210083,255.4920044,101368,3583466919
709,Bitcoin,BTC,07-04-15 23:59,255.8049927,252.2050018,255.2740021,253.1799927,127183,3552014128
710,Bitcoin,BTC,08-04-15 23:59,253.8470001,244.2149963,253.0639954,245.0220032,64193.19922,3438326345
711,Bitcoin,BTC,09-04-15 23:59,246.1179962,239.3999939,244.7510071,243.6759949,212997,3420248520
712,Bitcoin,BTC,10-04-15 23:59,243.6940002,232.7709961,243.6940002,236.0720062,103842,3314409567
713,Bitcoin,BTC,11-04-15 23:59,239.5370026,234.1750031,236.0160065,236.552002,102053,3321976615
714,Bitcoin,BTC,12-04-15 23:59,237.7279968,233.4949951,236.5350037,236.1529999,76567.70313,3317129018
715,Bitcoin,BTC,13-04-15 23:59,236.9349976,221.9960022,235.9499969,224.5870056,71046.29688,3155548414
716,Bitcoin,BTC,14-04-15 23:59,224.9759979,216.322998,224.7590027,219.1589966,110546,3080098939
717,Bitcoin,BTC,15-04-15 23:59,223.8329926,218.6490021,219.072998,223.8329926,76974.70313,3146465248
718,Bitcoin,BTC,16-04-15 23:59,229.6719971,223.9170074,223.9170074,228.572998,91541.5,3213884952
719,Bitcoin,BTC,17-04-15 23:59,228.9060059,221.9420013,228.5749969,222.8820038,134752,3134573444
720,Bitcoin,BTC,18-04-15 23:59,224.3159943,220.8760071,222.8529968,223.3560028,51107.10156,3142049362
721,Bitcoin,BTC,19-04-15 23:59,226.3529968,222.3730011,223.4559937,222.6000061,88976,3132226860
722,Bitcoin,BTC,20-04-15 23:59,226.3509979,221.977005,222.6119995,224.6260071,66385.60156,3161599719
723,Bitcoin,BTC,21-04-15 23:59,235.2689972,224.3009949,224.6199951,235.2689972,27725,3312299315
724,Bitcoin,BTC,22-04-15 23:59,237.9089966,233.4759979,235.602005,234.1759949,56531.39844,3297795229
725,Bitcoin,BTC,23-04-15 23:59,236.4750061,233.1990051,234.0529938,236.4620056,107300,3330762351
726,Bitcoin,BTC,24-04-15 23:59,236.3049927,229.9329987,235.9700012,231.2680054,125123,3258311725
727,Bitcoin,BTC,25-04-15 23:59,232.5610046,226.3370056,231.2350006,226.3899994,214210,3190508610
728,Bitcoin,BTC,26-04-15 23:59,226.9440002,214.8739929,226.4100037,219.4299927,139069,3093216938
729,Bitcoin,BTC,27-04-15 23:59,233.3049927,218.022995,219.4290009,229.2859955,314964,3232938332
730,Bitcoin,BTC,28-04-15 23:59,229.4949951,223.0690002,228.9689941,225.8549957,115767,3185425042
731,Bitcoin,BTC,29-04-15 23:59,227.0399933,223.4299927,225.5910034,225.8079987,194865,3185479101
732,Bitcoin,BTC,30-04-15 23:59,239.5630035,224.9929962,225.6929932,236.1450043,120334,3332094504
733,Bitcoin,BTC,01-05-15 23:59,238.9660034,232.0789948,235.9389954,232.0789948,220308,3275574610
734,Bitcoin,BTC,02-05-15 23:59,235.727005,232.3410034,232.3410034,234.9299927,87609.79688,3316683008
735,Bitcoin,BTC,03-05-15 23:59,243.2400055,234.0829926,234.8800049,240.3580017,100025,3394161416
736,Bitcoin,BTC,04-05-15 23:59,242.6380005,237.8099976,240.3560028,239.0180054,151612,3375997790
737,Bitcoin,BTC,05-05-15 23:59,239.2039948,232.0540009,238.852005,236.1210022,174774,3335976518
738,Bitcoin,BTC,06-05-15 23:59,236.4539948,229.2310028,236.2489929,229.7819977,188141,3247353903
739,Bitcoin,BTC,07-05-15 23:59,239.1049957,228.572998,229.6620026,237.3339996,66482.10156,3354923757
740,Bitcoin,BTC,08-05-15 23:59,246.2749939,236.2740021,237.2039948,243.8630066,156718,3448119178
741,Bitcoin,BTC,09-05-15 23:59,247.8040009,239.6390076,243.7689972,241.8320007,105338,3420193701
742,Bitcoin,BTC,10-05-15 23:59,244.0679932,238.848999,241.7290039,240.2960052,39987,3399245238
743,Bitcoin,BTC,11-05-15 23:59,244.2700043,239.3760071,240.298996,242.1580048,74145,3426529646
744,Bitcoin,BTC,12-05-15 23:59,242.8809967,240.098999,242.1450043,241.1119995,91403.5,3412644998
745,Bitcoin,BTC,13-05-15 23:59,243.7039948,235.0449982,241.397995,236.3769989,87680,3346584200
746,Bitcoin,BTC,14-05-15 23:59,237.798996,234.0570068,236.2140045,236.9290009,89836.10156,3355311496
747,Bitcoin,BTC,15-05-15 23:59,238.753006,236.7949982,236.9550018,237.6049957,86376.10156,3365752047
748,Bitcoin,BTC,16-05-15 23:59,237.6970062,235.2949982,237.6439972,236.1529999,70837.10156,3345969203
749,Bitcoin,BTC,17-05-15 23:59,238.0249939,236.0099945,236.0099945,236.802002,483161,3356176986
750,Bitcoin,BTC,18-05-15 23:59,237.2100067,232.4600067,236.8869934,233.128006,267163,3304944920
751,Bitcoin,BTC,19-05-15 23:59,234.151001,231.8170013,233.0370026,231.9470062,207863,3288950473
752,Bitcoin,BTC,20-05-15 23:59,234.6829987,231.8419952,231.8899994,234.0180054,285841,3319170901
753,Bitcoin,BTC,21-05-15 23:59,236.2420044,233.8350067,234.0160065,235.3439941,276844,3338890048
754,Bitcoin,BTC,22-05-15 23:59,240.9689941,235.0599976,235.3209991,240.3480072,268605,3410712372
755,Bitcoin,BTC,23-05-15 23:59,241.0249939,238.6909943,240.2859955,238.871994,334636,3390435704
756,Bitcoin,BTC,24-05-15 23:59,241.9779968,238.8110046,238.9759979,240.9530029,349747,3420845884
757,Bitcoin,BTC,25-05-15 23:59,241.0209961,236.6369934,240.927002,237.1100006,643511,3367127977
758,Bitcoin,BTC,26-05-15 23:59,238.2420044,235.6920013,237.1040039,237.1159973,2663250,3368066799
759,Bitcoin,BTC,27-05-15 23:59,238.6360016,236.6950073,237.0650024,237.2830048,663871,3371257543
760,Bitcoin,BTC,28-05-15 23:59,237.8240051,236.6519928,237.2570038,237.4080048,570846,3373816958
761,Bitcoin,BTC,29-05-15 23:59,237.5220032,235.7310028,237.3769989,237.095993,543359,3370295930
762,Bitcoin,BTC,30-05-15 23:59,237.0930023,232.0460052,237.0919952,233.3450012,376492,3317769214
763,Bitcoin,BTC,31-05-15 23:59,233.2519989,229.5420074,233.1349945,230.1900024,198638,3273756425
764,Bitcoin,BTC,01-06-15 23:59,231.7129974,221.2960052,230.2330017,222.9259949,241911,3171172508
765,Bitcoin,BTC,02-06-15 23:59,226.4160004,222.4190063,222.8939972,225.8029938,168083,3212962177
766,Bitcoin,BTC,03-06-15 23:59,227.404007,223.9299927,225.7359924,225.8739929,75188.70313,3214774292
767,Bitcoin,BTC,04-06-15 23:59,226.5809937,224.0540009,225.7720032,224.3240051,184373,3193504505
768,Bitcoin,BTC,05-06-15 23:59,225.9680023,223.1790009,224.154007,224.9519958,173566,3203220875
769,Bitcoin,BTC,06-06-15 23:59,225.7189941,224.3789978,225.0050049,225.6190033,314944,3213722676
770,Bitcoin,BTC,07-06-15 23:59,226.1940002,222.6519928,225.595993,222.8809967,232728,3175547196
771,Bitcoin,BTC,08-06-15 23:59,229.4640045,222.8390045,222.8789978,228.4889984,148728,3256350969
772,Bitcoin,BTC,09-06-15 23:59,230.9539948,227.9290009,228.5379944,229.0480042,228270,3265176585
773,Bitcoin,BTC,10-06-15 23:59,229.7819977,228.0099945,228.9949951,228.8029938,326072,3262644979
774,Bitcoin,BTC,11-06-15 23:59,230.2870026,228.7669983,228.8549957,229.7050018,151474,3276293900
775,Bitcoin,BTC,12-06-15 23:59,231.0570068,229.3130035,229.7050018,229.9819946,154989,3281061201
776,Bitcoin,BTC,13-06-15 23:59,232.6519928,229.2100067,229.9199982,232.4019928,510090,3316504361
777,Bitcoin,BTC,14-06-15 23:59,234.8580017,232.0039978,232.4420013,233.5429993,1565910,3333657006
778,Bitcoin,BTC,15-06-15 23:59,237.8359985,233.4219971,233.4219971,236.822998,433750,3381329191
779,Bitcoin,BTC,16-06-15 23:59,251.7420044,236.121994,236.7649994,250.8950043,307833,3582987588
780,Bitcoin,BTC,17-06-15 23:59,256.8529968,246.4759979,250.822998,249.2839966,224404,3560953387
781,Bitcoin,BTC,18-06-15 23:59,252.1080017,244.1269989,249.4279938,249.0070038,213005,3557986321
782,Bitcoin,BTC,19-06-15 23:59,250.977005,243.7870026,249.0429993,244.6060028,347642,3495994564
783,Bitcoin,BTC,20-06-15 23:59,245.8280029,240.6269989,244.5299988,245.2120056,294296,3505477188
784,Bitcoin,BTC,21-06-15 23:59,245.223999,241.8820038,245.1000061,243.9440002,172552,3488106467
785,Bitcoin,BTC,22-06-15 23:59,247.9170074,243.779007,243.9689941,246.9900055,189098,3532599174
786,Bitcoin,BTC,23-06-15 23:59,247.3040009,243.1329956,246.927002,244.2960052,69993.60156,3494929113
787,Bitcoin,BTC,24-06-15 23:59,244.3410034,240.5149994,244.2819977,240.5149994,167463,3441763637
788,Bitcoin,BTC,25-06-15 23:59,243.3320007,240.3650055,240.3650055,242.798996,108747,3475370256
789,Bitcoin,BTC,26-06-15 23:59,243.7489929,241.5529938,242.6040039,243.5939941,206251,3487699724
790,Bitcoin,BTC,27-06-15 23:59,251.3390045,243.1170044,243.548996,250.9900055,368224,3594402691
791,Bitcoin,BTC,28-06-15 23:59,251.1719971,247.4340057,250.9550018,249.0110016,143002,3566939394
792,Bitcoin,BTC,29-06-15 23:59,257.1730042,248.5809937,248.720993,257.0639954,183573,3683193712
793,Bitcoin,BTC,30-06-15 23:59,267.8670044,255.9459991,257.0360107,263.071991,132721,3770229522
794,Bitcoin,BTC,01-07-15 23:59,265.1719971,255.7740021,263.3450012,258.6210022,161485,3707306173
795,Bitcoin,BTC,02-07-15 23:59,261.631012,254.1159973,258.552002,255.4120026,94316,3662295200
796,Bitcoin,BTC,03-07-15 23:59,257.0769958,253.5050049,255.4589996,256.3359985,268872,3676575981
797,Bitcoin,BTC,04-07-15 23:59,261.4570007,254.1999969,256.4909973,260.8859863,257870,3742827088
798,Bitcoin,BTC,05-07-15 23:59,274.506012,258.7009888,260.8049927,271.9129944,190937,3901985539
799,Bitcoin,BTC,06-07-15 23:59,277.4219971,267.6000061,271.1080017,269.0299988,106495,3861831490
800,Bitcoin,BTC,07-07-15 23:59,271.3410034,264.8320007,269.9630127,266.2070007,71011.79688,3822200106
801,Bitcoin,BTC,08-07-15 23:59,272.9710083,264.3859863,265.9819946,270.7850037,147277,3889020940
802,Bitcoin,BTC,09-07-15 23:59,272.3349915,267.0859985,270.8269958,269.2279968,170108,3867547719
803,Bitcoin,BTC,10-07-15 23:59,294.5910034,268.802002,269.1560059,284.8940125,303492,4093705987
804,Bitcoin,BTC,11-07-15 23:59,298.506012,283.5299988,284.8800049,293.1149902,190375,4212919911
805,Bitcoin,BTC,12-07-15 23:59,314.3940125,292.5050049,293.1400146,310.8670044,497557,4469117252
806,Bitcoin,BTC,13-07-15 23:59,310.947998,281.0109863,310.8269958,292.0539856,134743,4199736520
807,Bitcoin,BTC,14-07-15 23:59,296.1470032,286.6380005,292.0339966,287.4639893,268046,4134767190
808,Bitcoin,BTC,15-07-15 23:59,293.2479858,285.3670044,288.0450134,285.82901,268531,4112343300
809,Bitcoin,BTC,16-07-15 23:59,291.1830139,275.2399902,286.0419922,278.0889893,199176,4001916229
810,Bitcoin,BTC,17-07-15 23:59,280.2799988,272.0429993,278.0910034,279.4719849,245059,4022845730
811,Bitcoin,BTC,18-07-15 23:59,282.5270081,274.0750122,279.3309937,274.901001,210706,3958065833
812,Bitcoin,BTC,19-07-15 23:59,275.6700134,272.5130005,274.7669983,273.6140137,129604,3940581988
813,Bitcoin,BTC,20-07-15 23:59,278.9809875,272.9599915,273.4989929,278.9809875,122922,4018965413
814,Bitcoin,BTC,21-07-15 23:59,280.5469971,275.4190063,278.8819885,275.8330078,123245,3974491489
815,Bitcoin,BTC,22-07-15 23:59,277.6659851,274.381012,275.6570129,277.2219849,396280,3995572964
816,Bitcoin,BTC,23-07-15 23:59,278.1109924,275.7160034,277.3410034,276.0490112,849798,3979625902
817,Bitcoin,BTC,24-07-15 23:59,289.2529907,275.2539978,276.0050049,288.2780151,760398,4157148934
818,Bitcoin,BTC,25-07-15 23:59,290.7330017,286.0020142,288.1640015,288.696991,449444,4164295442
819,Bitcoin,BTC,26-07-15 23:59,293.052002,287.7059937,288.6400146,292.6860046,381203,4222888242
820,Bitcoin,BTC,27-07-15 23:59,297.7739868,287.4500122,292.6390076,293.6239929,313760,4237522843
821,Bitcoin,BTC,28-07-15 23:59,296.6489868,293.4230042,293.6329956,294.427002,1869560,4250112630
822,Bitcoin,BTC,29-07-15 23:59,294.5360107,288.7770081,294.4840088,289.5899963,790717,4181390010
823,Bitcoin,BTC,30-07-15 23:59,290.1260071,286.5679932,289.1029968,287.7219849,18149400,4155381827
824,Bitcoin,BTC,31-07-15 23:59,288.9590149,282.3439941,287.6960144,284.6499939,21058200,4112089481
825,Bitcoin,BTC,01-08-15 23:59,284.9320068,278.1119995,284.6860046,281.6010132,6796020,4069120370
826,Bitcoin,BTC,02-08-15 23:59,283.0320129,277.5289917,280.4490051,282.6140137,7337870,4084832103
827,Bitcoin,BTC,03-08-15 23:59,285.4710083,280.2330017,282.8059998,281.2269897,6023340,4065895598
828,Bitcoin,BTC,04-08-15 23:59,285.7149963,281.2250061,281.2250061,285.2179871,8004280,4124558889
829,Bitcoin,BTC,05-08-15 23:59,285.5010071,281.4880066,284.8469849,281.8819885,49325800,4077254001
830,Bitcoin,BTC,06-08-15 23:59,281.9060059,278.4030151,281.9060059,278.5769958,46191400,4030445072
831,Bitcoin,BTC,07-08-15 23:59,280.3919983,276.3659973,278.7409973,279.5849915,15534600,4045993359
832,Bitcoin,BTC,08-08-15 23:59,279.928009,260.7099915,279.7420044,260.9970093,20057400,3778049024
833,Bitcoin,BTC,09-08-15 23:59,267.0029907,260.4679871,261.1159973,265.0830078,12152000,3838130130
834,Bitcoin,BTC,10-08-15 23:59,267.0320129,262.5960083,265.4779968,264.4700012,27999500,3830352069
835,Bitcoin,BTC,11-08-15 23:59,270.3859863,264.0939941,264.3420105,270.3859863,66593800,3917142819
836,Bitcoin,BTC,12-08-15 23:59,270.6730042,265.4689941,270.5979919,266.3760071,31169900,3859888131
837,Bitcoin,BTC,13-08-15 23:59,266.2319946,262.8410034,266.1830139,264.0799866,24043200,3827588724
838,Bitcoin,BTC,14-08-15 23:59,267.4660034,261.4779968,264.1319885,265.6799927,25356900,3851715726
839,Bitcoin,BTC,15-08-15 23:59,266.6669922,261.29599,265.5289917,261.5509949,20446100,3792757590
840,Bitcoin,BTC,16-08-15 23:59,262.4400024,257.0409851,261.8659973,258.5069885,18100000,3749501856
841,Bitcoin,BTC,17-08-15 23:59,260.5050049,257.1170044,258.4899902,257.9760132,14523800,3742748055
842,Bitcoin,BTC,18-08-15 23:59,257.9930115,211.0789948,257.9259949,211.0789948,7990970,3063104570
843,Bitcoin,BTC,19-08-15 23:59,237.4089966,222.7660065,225.6710052,226.6840057,15781800,3290448603
844,Bitcoin,BTC,20-08-15 23:59,237.3650055,226.8990021,226.8990021,235.3500061,12411600,3417123139
845,Bitcoin,BTC,21-08-15 23:59,236.4320068,231.723999,235.3549957,232.5690002,14308800,3377704243
846,Bitcoin,BTC,22-08-15 23:59,234.9570007,222.7039948,232.6620026,230.3899994,5468580,3346961926
847,Bitcoin,BTC,23-08-15 23:59,232.7050018,225.5800018,230.3760071,228.1690063,7678600,3315466697
848,Bitcoin,BTC,24-08-15 23:59,228.1390076,210.4429932,228.1119995,210.4949951,7175750,3059460627
849,Bitcoin,BTC,25-08-15 23:59,226.3209991,199.5670013,210.0679932,221.6089935,4720550,3221751642
850,Bitcoin,BTC,26-08-15 23:59,231.1829987,220.2039948,222.076004,225.8309937,2709710,3284040048
851,Bitcoin,BTC,27-08-15 23:59,228.6430054,223.6840057,226.0500031,224.7689972,8092940,3269360632
852,Bitcoin,BTC,28-08-15 23:59,235.2189941,220.9259949,224.701004,231.3959961,11094000,3366649823
853,Bitcoin,BTC,29-08-15 23:59,233.2220001,227.3300018,231.548996,229.7799988,6586410,3344063019
854,Bitcoin,BTC,30-08-15 23:59,232.0679932,226.246994,229.8950043,228.7610016,3966670,3330085315
855,Bitcoin,BTC,31-08-15 23:59,231.9559937,225.9149933,229.1139984,230.0559998,3564780,3349845416
856,Bitcoin,BTC,01-09-15 23:59,231.2160034,226.8600006,230.2559967,228.1210022,1720410,3322548147
857,Bitcoin,BTC,02-09-15 23:59,230.5769958,226.4750061,228.0269928,229.2839966,2085390,3340404203
858,Bitcoin,BTC,03-09-15 23:59,229.6049957,226.6670074,229.3240051,227.1829987,7477270,3310618588
859,Bitcoin,BTC,04-09-15 23:59,230.8999939,227.0509949,227.2149963,230.2980042,2349090,3356910010
860,Bitcoin,BTC,05-09-15 23:59,236.1430054,229.4429932,230.1990051,235.0189972,1900470,3426594646
861,Bitcoin,BTC,06-09-15 23:59,242.9120026,234.6809998,234.8699951,239.8399963,5237580,3497748612
862,Bitcoin,BTC,07-09-15 23:59,242.1060028,238.7220001,239.9340057,239.8470001,5300920,3498762116
863,Bitcoin,BTC,08-09-15 23:59,245.7810059,239.6779938,239.845993,243.6069946,8319930,3554439286
864,Bitcoin,BTC,09-09-15 23:59,244.4160004,237.8209991,243.4149933,238.1679993,4709360,3475960739
865,Bitcoin,BTC,10-09-15 23:59,241.2929993,235.7910004,238.3359985,238.477005,3249380,3481466104
866,Bitcoin,BTC,11-09-15 23:59,241.1690063,238.3289948,238.3289948,240.1069946,2425600,3506204486
867,Bitcoin,BTC,12-09-15 23:59,240.1239929,234.7539978,239.8549957,235.2290039,9101390,3435801820
868,Bitcoin,BTC,13-09-15 23:59,235.9349976,229.3320007,235.2420044,230.5119934,4738590,3367774557
869,Bitcoin,BTC,14-09-15 23:59,232.4400024,227.9609985,230.6089935,230.6439972,4458730,3370579521
870,Bitcoin,BTC,15-09-15 23:59,259.1820068,229.8220062,230.4920044,230.3040009,1795650,3366532054
